INFO:scipy.optimize.shgo:Splitting first generation
INFO:scipy.optimize.shgo:Constructing and refining simplicial complex graph structure
INFO:scipy.optimize.shgo:Triangulation completed, evaluating all constraints and objective function values.
INFO:scipy.optimize.shgo:Evaluations completed.
INFO:scipy.optimize.shgo:Searching for minimizer pool...
INFO:scipy.optimize.shgo:============================================================
INFO:scipy.optimize.shgo:v.x = [ 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00] is minimizer
INFO:scipy.optimize.shgo:v.f = 0.6666666666666667 is minimizer
INFO:scipy.optimize.shgo:==============================
INFO:scipy.optimize.shgo:Neighbors:
INFO:scipy.optimize.shgo:==============================
INFO:scipy.optimize.shgo:x = (-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0) || f = 1829.4271247461902
  success: True
   status: 0
      fun: 1.9825863173394964e-11
        x: [-5.200e-02  3.006e-01  1.937e-01  6.800e-01  3.010e-01
            -2.496e-01  2.057e-01 -4.271e-01]
      nit: 53
      jac: [ 1.110e-07 -1.427e-06 -8.882e-07 -8.959e-06 -3.941e-06
             4.441e-06  1.182e-06  3.358e-06]
     nfev: 702
     njev: 78
 hess_inv: <8x8 LbfgsInvHessProduct with dtype=float64>
INFO:scipy.optimize.shgo:Function evaluations done = 1289 / 50000000
INFO:scipy.optimize.shgo:self.HC.V[x].f = 1829.427125
INFO:scipy.optimize.shgo:self.HC.V[x].f = 0.666667
INFO:scipy.optimize.shgo:Lowest function evaluation = 0.000000
INFO:scipy.optimize.shgo:Specified minimum = 0.000000
INFO:scipy.optimize.shgo:Vertex minimiser maps = [(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0)]
INFO:scipy.optimize.shgo:Starting minimization at [ 0.000000e+00 -1.000000e+00 -1.000000e+00  0.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00 -1.000000e+00]...
INFO:scipy.optimize.shgo:cbounds found for v_min.x_a = [ 0.000000e+00 -1.000000e+00 -1.000000e+00  0.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00 -1.000000e+00]
INFO:scipy.optimize.shgo:cbounds = [[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:bounds in kwarg:
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:lres =   message: CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
  success: True
   status: 0
      fun: 5.399958258323068e-12
        x: [-1.044e-01 -1.705e-01 -3.968e-01 -1.253e-01 -1.481e-01
            -1.910e-01  3.187e-01 -3.664e-01]
      nit: 21
      jac: [-2.237e-06 -2.925e-06  3.886e-07  2.776e-08 -6.384e-07
            -1.310e-06 -2.887e-07 -1.171e-06]
     nfev: 531
     njev: 59
 hess_inv: <8x8 LbfgsInvHessProduct with dtype=float64>
INFO:scipy.optimize.shgo:Function evaluations done = 1289 / 50000000
INFO:scipy.optimize.shgo:self.HC.V[x].f = 1829.427125
INFO:scipy.optimize.shgo:self.HC.V[x].f = 0.666667
INFO:scipy.optimize.shgo:Lowest function evaluation = 0.000000
INFO:scipy.optimize.shgo:Specified minimum = 0.000000
INFO:scipy.optimize.shgo:Vertex minimiser maps = [(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, 0.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, 0.0, -1.0, 1.0, -1.0)]
INFO:scipy.optimize.shgo:Starting minimization at [-1.000000e+00  0.000000e+00  1.000000e+00  0.000000e+00  1.000000e+00 -1.000000e+00  0.000000e+00 -1.000000e+00]...
INFO:scipy.optimize.shgo:cbounds found for v_min.x_a = [-1.000000e+00  0.000000e+00  1.000000e+00  0.000000e+00  1.000000e+00 -1.000000e+00  0.000000e+00 -1.000000e+00]
INFO:scipy.optimize.shgo:cbounds = [[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:bounds in kwarg:
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:lres =   message: CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
  success: True
   status: 0
      fun: 1.0709311215606476e-10
        x: [-2.274e-01 -8.188e-02  1.300e-01  1.520e-01  4.469e-01
            -1.899e-01 -2.418e-01 -3.387e-01]
      nit: 21
      jac: [ 6.856e-06 -7.688e-06  1.954e-06 -1.543e-06 -7.350e-06
            -5.040e-06  7.255e-06 -9.287e-06]
     nfev: 351
     njev: 39
 hess_inv: <8x8 LbfgsInvHessProduct with dtype=float64>
INFO:scipy.optimize.shgo:Function evaluations done = 1289 / 50000000
INFO:scipy.optimize.shgo:self.HC.V[x].f = 1829.427125
INFO:scipy.optimize.shgo:self.HC.V[x].f = 0.666667
INFO:scipy.optimize.shgo:Lowest function evaluation = 0.000000
INFO:scipy.optimize.shgo:Specified minimum = 0.000000
